,Name,Price,Rating,Image
100, acer Intel Core i3 14 Inch Laptop ( Linux ),"₹36,000.00",4.5 - 5.0,https://assets-mkpbg.gem.gov.in/img/othe/6827336/05/b1/tmp21453image4.png.0b7c3805b1.999x150x150.jpg
101, hp Intel Core i3 14 Inch Laptop ( Windows 11 …,"₹36,198.00",4.5 - 5.0,https://assets-mkpbg.gem.gov.in/img/othe/6505504/fd/fe/240g8front.jpg.67bde9fdfe.999x150x150.jpg
102, hp AMD Ryzen 3 14 Inch Laptop ( DOS ),"₹36,500.00",4.5 - 5.0,https://assets-mkpbg.gem.gov.in/img/othe/6505504/fd/fe/240g8front.jpg.67bde9fdfe.999x150x150.jpg
103, acer Intel Core i3 14 Inch Laptop ( Windows …,"₹49,200.00",,https://assets-mkpbg.gem.gov.in/img/othe/6827336/05/b1/tmp21453image1.png.0b7c3805b1.999x150x150.jpg
104, hp Intel Core i3 14 Inch Laptop ( DOS ),"₹49,590.00",,https://assets-mkpbg.gem.gov.in/img/othe/6505504/fd/fe/240g8front.jpg.67bde9fdfe.999x150x150.jpg
105, acer Intel Core i3 14 Inch Laptop ( Windows …,"₹49,835.00",,https://assets-mkpbg.gem.gov.in/img/othe/6827336/05/b1/tmp21453image1.png.0b7c3805b1.999x150x150.jpg
106, acer Intel Core i3 14 Inch Laptop ( Windows …,"₹53,900.00",4.5 - 5.0,https://assets-mkpbg.gem.gov.in/img/othe/6827336/1a/00/acertmp21454top.jpg.d2ff691a00.999x150x150.jpg
107, acer Intel Core i3 14 Inch Laptop ( Windows …,"₹58,650.00",,https://assets-mkpbg.gem.gov.in/img/othe/6827336/05/b1/tmp21453image1.png.0b7c3805b1.999x150x150.jpg
108, acer Intel Core i3 14 Inch Laptop ( Linux ),"₹36,987.00",4.5 - 5.0,https://assets-mkpbg.gem.gov.in/img/othe/6827336/05/b1/tmp21453image1.png.0b7c3805b1.999x150x150.jpg
109, acer Intel Core i3 14 Inch Laptop ( Windows …,"₹36,990.00",4.5 - 5.0,https://assets-mkpbg.gem.gov.in/img/othe/6827336/1a/00/acertmp21454top.jpg.d2ff691a00.999x150x150.jpg
110, acer Intel Core i3 14 Inch Laptop ( Windows …,"₹37,159.00",4.0 - 4.49,https://assets-mkpbg.gem.gov.in/img/othe/6827336/05/b1/tmp21453image1.png.0b7c3805b1.999x150x150.jpg
111, hp AMD Ryzen 5 14 Inch Laptop ( Windows 10 …,"₹44,545.00",,https://assets-mkpbg.gem.gov.in/img/othe/6505504/fd/fe/240g8front.jpg.67bde9fdfe.999x150x150.jpg
112, acer Intel Core i3 14 Inch Laptop ( Windows …,"₹48,800.00",,https://assets-mkpbg.gem.gov.in/img/othe/6827336/05/b1/tmp21453image4.png.0b7c3805b1.999x150x150.jpg
113, acer Intel Core i3 14 Inch Laptop ( Windows …,"₹49,325.00",,https://assets-mkpbg.gem.gov.in/img/othe/6827336/05/b1/tmp21453image1.png.0b7c3805b1.999x150x150.jpg
114, acer Intel Core i3 14 Inch Laptop ( Windows …,"₹49,350.00",,https://assets-mkpbg.gem.gov.in/img/othe/6827336/05/b1/tmp21453image1.png.0b7c3805b1.999x150x150.jpg
115, acer Intel Core i3 14 Inch Laptop ( Windows …,"₹58,500.00",,https://assets-mkpbg.gem.gov.in/img/othe/6827336/05/b1/tmp21453image1.png.0b7c3805b1.999x150x150.jpg
116, acer Intel Core i3 14 Inch Laptop ( Windows …,"₹58,800.00",,https://assets-mkpbg.gem.gov.in/img/othe/6827336/05/b1/tmp21453image1.png.0b7c3805b1.999x150x150.jpg
117, acer Intel Core i3 14 Inch Laptop ( Windows …,"₹59,093.00",,https://assets-mkpbg.gem.gov.in/img/othe/6827336/05/b1/tmp21453image1.png.0b7c3805b1.999x150x150.jpg
118, acer Intel Core i3 14 Inch Laptop ( Linux ),"₹59,340.00",,https://assets-mkpbg.gem.gov.in/img/othe/6827336/05/b1/tmp21453image1.png.0b7c3805b1.999x150x150.jpg
119, acer AMD Ryzen 3 14 Inch Laptop ( Windows 11 …,"₹80,000.00",,https://assets-mkpbg.gem.gov.in/img/othe/6827336/83/90/nr41bufrontcopy.jpg.33ebcf8390.999x150x150.jpg
120, acer Intel Core i3 14 Inch Laptop ( Windows …,"₹37,779.00",4.5 - 5.0,https://assets-mkpbg.gem.gov.in/img/othe/6827336/05/b1/tmp21453image1.png.0b7c3805b1.999x150x150.jpg
121, acer Intel Core i3 14 Inch Laptop ( Windows …,"₹37,890.00",4.5 - 5.0,https://assets-mkpbg.gem.gov.in/img/othe/6827336/05/b1/tmp21453image1.png.0b7c3805b1.999x150x150.jpg
122, acer Intel Core i3 14 Inch Laptop ( Windows …,"₹37,970.00",2.5 - 2.99,https://assets-mkpbg.gem.gov.in/img/othe/6827336/05/b1/tmp21453image1.png.0b7c3805b1.999x150x150.jpg
123, acer Intel Core i3 14 Inch Laptop ( Windows …,"₹37,970.00",2.5 - 2.99,https://assets-mkpbg.gem.gov.in/img/othe/6827336/05/b1/tmp21453image1.png.0b7c3805b1.999x150x150.jpg
124, acer Intel Core i3 14 Inch Laptop ( Windows …,"₹37,980.00",2.5 - 2.99,https://assets-mkpbg.gem.gov.in/img/othe/6827336/05/b1/tmp21453image1.png.0b7c3805b1.999x150x150.jpg
125, acer Intel Core i3 14 Inch Laptop ( Windows …,"₹38,000.00",,https://assets-mkpbg.gem.gov.in/img/othe/6827336/1a/00/acertmp21454top.jpg.d2ff691a00.999x150x150.jpg
126, acer Intel Core i3 14 Inch Laptop ( Windows …,"₹38,348.00",3.5 - 3.99,https://assets-mkpbg.gem.gov.in/img/othe/6827336/05/b1/tmp21453image1.png.0b7c3805b1.999x150x150.jpg
127, acer Intel Core i3 14 Inch Laptop ( Windows …,"₹38,456.00",4.0 - 4.49,https://assets-mkpbg.gem.gov.in/img/othe/6827336/05/b1/tmp21453image4.png.0b7c3805b1.999x150x150.jpg
128, acer Intel Core i3 14 Inch Laptop ( Windows …,"₹49,296.00",,https://assets-mkpbg.gem.gov.in/img/othe/6827336/05/b1/tmp21453image1.png.0b7c3805b1.999x150x150.jpg
129, acer Intel Core i3 14 Inch Laptop ( Linux ),"₹60,800.00",,https://assets-mkpbg.gem.gov.in/img/othe/6827336/1a/00/acertmp21454top.jpg.d2ff691a00.999x150x150.jpg
130, acer Intel Core i5 14 Inch Laptop ( Windows …,"₹71,245.00",4.5 - 5.0,https://assets-mkpbg.gem.gov.in/img/othe/6827336/05/b1/tmp21453image1.png.0b7c3805b1.999x150x150.jpg
131, acer Intel Core i5 14 Inch Laptop ( Windows …,"₹85,000.00",4.0 - 4.49,https://assets-mkpbg.gem.gov.in/img/othe/6827336/05/b1/tmp21453image1.png.0b7c3805b1.999x150x150.jpg
132, acer Intel Core i3 14 Inch Laptop ( Windows …,"₹38,660.00",2.5 - 2.99,https://assets-mkpbg.gem.gov.in/img/othe/6827336/05/b1/tmp21453image1.png.0b7c3805b1.999x150x150.jpg
133, acer Intel Core i3 14 Inch Laptop ( Windows …,"₹38,768.00",3.5 - 3.99,https://assets-mkpbg.gem.gov.in/img/othe/6827336/05/b1/tmp21453image1.png.0b7c3805b1.999x150x150.jpg
134, acer Intel Core i3 14 Inch Laptop ( Windows …,"₹38,798.00",3.5 - 3.99,https://assets-mkpbg.gem.gov.in/img/othe/6827336/1a/00/acertmp21454top.jpg.d2ff691a00.999x150x150.jpg
135, acer AMD Ryzen 3 14 Inch Laptop ( Windows 10 …,"₹38,799.00",,https://assets-mkpbg.gem.gov.in/img/othe/6827336/83/90/nr41bufront.jpg.33ebcf8390.999x150x150.jpg
136, acer Intel Core i3 14 Inch Laptop ( Windows …,"₹38,888.00",3.5 - 3.99,https://assets-mkpbg.gem.gov.in/img/othe/6827336/05/b1/tmp21453image1.png.0b7c3805b1.999x150x150.jpg
137, acer Intel Core i3 14 Inch Laptop ( Windows …,"₹38,890.00",2.5 - 2.99,https://assets-mkpbg.gem.gov.in/img/othe/6827336/05/b1/tmp21453image1.png.0b7c3805b1.999x150x150.jpg
138, acer Intel Core i3 14 Inch Laptop ( Windows …,"₹38,948.00",3.5 - 3.99,https://assets-mkpbg.gem.gov.in/img/othe/6827336/1a/00/acertmp21454top.jpg.d2ff691a00.999x150x150.jpg
139, acer Intel Core i3 14 Inch Laptop ( Windows …,"₹38,952.00",3.5 - 3.99,https://assets-mkpbg.gem.gov.in/img/othe/6827336/05/b1/tmp21453image1.png.0b7c3805b1.999x150x150.jpg
140, acer Intel Core i3 14 Inch Laptop ( Linux ),"₹38,980.00",2.5 - 2.99,https://assets-mkpbg.gem.gov.in/img/othe/6827336/05/b1/tmp21453image1.png.0b7c3805b1.999x150x150.jpg
141, ITI SMAASH Intel Core i3 14 Inch Laptop ( …,"₹39,000.00",1.5 - 1.99,https://assets-mkpbg.gem.gov.in/img/othe/3144775/e7/0d/picture1copy.png.f37092e70d.999x150x150.jpg
142, acer Intel Core i3 14 Inch Laptop ( Windows …,"₹49,299.00",,https://assets-mkpbg.gem.gov.in/img/othe/6827336/05/b1/tmp21453image1.png.0b7c3805b1.999x150x150.jpg
143, acer AMD Ryzen 3 14 Inch Laptop ( Windows 11 …,"₹70,500.00",4.5 - 5.0,https://assets-mkpbg.gem.gov.in/img/othe/6827336/83/90/nr41bufrontcopy.jpg.33ebcf8390.999x150x150.jpg
144, hp Intel Core i3 14 Inch Laptop ( DOS ),"₹39,067.00",4.5 - 5.0,https://assets-mkpbg.gem.gov.in/img/othe/6505504/fd/fe/240g8front.jpg.67bde9fdfe.999x150x150.jpg
145, acer AMD Ryzen 3 15.6 Inch Laptop ( Windows …,"₹39,450.00",4.5 - 5.0,https://assets-mkpbg.gem.gov.in/img/othe/6827336/83/fe/01.jpg.d0965083fe.999x150x150.jpg
146, ITI SMAASH Intel Core i3 14 Inch Laptop ( …,"₹39,500.00",1.5 - 1.99,https://assets-mkpbg.gem.gov.in/img/othe/3144775/e7/0d/picture1.png.f37092e70d.999x150x150.jpg
147, ITI SMAASH Intel Core i3 14 Inch Laptop ( …,"₹39,600.00",1.5 - 1.99,https://assets-mkpbg.gem.gov.in/img/othe/3144775/ee/63/lapfrontview.jpg.1562feee63.999x150x150.jpg
148, acer Intel Core i5 14 Inch Laptop ( Windows …,"₹39,700.00",,https://assets-mkpbg.gem.gov.in/img/othe/6827336/1a/00/acertmp21454top.jpg.d2ff691a00.999x150x150.jpg
149, hp Intel Core i3 14 Inch Laptop ( Windows 11 …,"₹39,705.00",4.5 - 5.0,https://assets-mkpbg.gem.gov.in/img/othe/6505504/fd/fe/240g8front.jpg.67bde9fdfe.999x150x150.jpg
150, acer Intel Core i5 14 Inch Laptop ( Linux ),"₹39,800.00",1.5 - 1.99,https://assets-mkpbg.gem.gov.in/img/othe/6827336/05/b1/tmp21453image1.png.0b7c3805b1.999x150x150.jpg
151, acer Intel Core i3 14 Inch Laptop ( Windows …,"₹39,864.00",3.5 - 3.99,https://assets-mkpbg.gem.gov.in/img/othe/6827336/05/b1/tmp21453image4.png.0b7c3805b1.999x150x150.jpg
152, hp Intel Core i3 14 Inch Laptop ( Windows 11 …,"₹51,000.00",4.0 - 4.49,https://assets-mkpbg.gem.gov.in/img/othe/6505504/f8/6f/240g9nb.jpg.072860f86f.999x150x150.jpg
153, hp Intel Core i3 15.6 Inch Laptop ( Windows …,"₹55,000.00",4.5 - 5.0,https://assets-mkpbg.gem.gov.in/img/othe/6505504/fd/fe/240g8front.jpg.67bde9fdfe.999x150x150.jpg
154, hp Intel Core i3 14 Inch Laptop ( Windows 11 …,"₹59,980.00",4.0 - 4.49,https://assets-mkpbg.gem.gov.in/img/othe/6505504/f8/6f/240g9nb.jpg.072860f86f.999x150x150.jpg
155, acer Intel Core i5 14 Inch Laptop ( Windows …,"₹79,999.00",,https://assets-mkpbg.gem.gov.in/img/othe/6827336/0d/10/acertmp214543.jpg.e22ff10d10.999x150x150.jpg
156, hp Intel Core i3 14 Inch Laptop ( Windows 11 …,"₹11,250.00",4.0 - 4.49,https://assets-mkpbg.gem.gov.in/img/othe/6505504/fd/fe/240g8front.jpg.67bde9fdfe.999x150x150.jpg
157, acer Intel Core i7 14 Inch Laptop ( Windows …,"₹12,600.00",4.5 - 5.0,https://assets-mkpbg.gem.gov.in/img/othe/6827336/1a/00/acertmp21454top.jpg.d2ff691a00.999x150x150.jpg
158, hp Intel Core i7 15.6 Inch Laptop ( Windows …,"₹12,998.16",4.5 - 5.0,https://assets-mkpbg.gem.gov.in/img/othe/6505504/9f/7c/250g9image.jpg.9abbb59f7c.999x150x150.jpg
159, hp Intel Core i5 14 Inch Laptop ( Windows 10 …,"₹15,000.00",4.0 - 4.49,https://assets-mkpbg.gem.gov.in/img/othe/6505504/a7/0f/440g9nb.jpg.5d1452a70f.999x150x150.jpg
160, hp Intel Core i5 14 Inch Laptop ( Windows 11 …,"₹18,000.00",,https://assets-mkpbg.gem.gov.in/img/othe/6505504/fd/fe/240g8front.jpg.67bde9fdfe.999x150x150.jpg
161, hp AMD Athlon 14 Inch Laptop ( DOS ),"₹18,000.00",,https://assets-mkpbg.gem.gov.in/img/othe/6505504/30/2e/247image.jfif.e6caee302e.999x150x150.jpg
162, acer Intel Core i5 14 Inch Laptop ( Windows …,"₹18,000.00",,https://assets-mkpbg.gem.gov.in/img/othe/6827336/1a/00/acertmp21454top.jpg.d2ff691a00.999x150x150.jpg
163, Coconics Intel Celeron 11.6 Inch Laptop ( …,"₹18,463.00",4.5 - 5.0,https://assets-mkpbg.gem.gov.in/img/othe/8208472/9f/b8/cnbicean10021lr.jpg.d66a039fb8.999x150x150.jpg
164, hp Intel Core i5 14 Inch Laptop ( Windows 11 …,"₹19,000.00",4.0 - 4.49,https://assets-mkpbg.gem.gov.in/img/othe/6505504/06/88/440g81.jpg.630f540688.999x150x150.jpg
165, hp AMD Athlon 14 Inch Laptop ( Windows 11 …,"₹20,250.00",,https://assets-mkpbg.gem.gov.in/img/othe/6505504/30/2e/247image.jfif.e6caee302e.999x150x150.jpg
166, Coconics Intel Celeron 11.6 Inch Laptop ( …,"₹21,009.00",4.5 - 5.0,https://assets-mkpbg.gem.gov.in/img/othe/8208472/2b/ae/cnbicean1wp0021lr.jpg.2513fe2bae.999x150x150.jpg
167, acer Intel Core i7 14 Inch Laptop ( Windows …,"₹94,997.99",4.5 - 5.0,https://assets-mkpbg.gem.gov.in/img/othe/6827336/1a/00/acertmp21454top.jpg.d2ff691a00.999x150x150.jpg
168, hp Intel Core i3 14 Inch Laptop ( Windows 11 …,"₹11,250.00",4.0 - 4.49,https://assets-mkpbg.gem.gov.in/img/othe/6505504/fd/fe/240g8front.jpg.67bde9fdfe.999x150x150.jpg
169, acer Intel Core i7 14 Inch Laptop ( Windows …,"₹12,600.00",4.5 - 5.0,https://assets-mkpbg.gem.gov.in/img/othe/6827336/1a/00/acertmp21454top.jpg.d2ff691a00.999x150x150.jpg
170, hp Intel Core i7 15.6 Inch Laptop ( Windows …,"₹12,998.16",4.5 - 5.0,https://assets-mkpbg.gem.gov.in/img/othe/6505504/9f/7c/250g9image.jpg.9abbb59f7c.999x150x150.jpg
